Resistor_Name,Start_X,Start_Y,Start_Z,End_X,End_Y,End_Z,Value,Unit
BGateLine_1_2,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.09000000000000001,0.07099988231319623,-0.056249953865977434,1.1672534735171354,Ohm
BGateLine_1_3,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.08999999999999996,0.01700101260402422,-0.056250408864101174,20.500734598554676,Ohm
BGateLine_1_4,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.09000000000000002,0.0350001983843831,-0.05625020269622892,1.2059712945337464,Ohm
BGateLine_1_5,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.09000000000000008,0.1919997911705639,-0.05625059246160855,1774.2242180275568,Ohm
BGateLine_1_6,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.08999999999999997,0.13800063575616986,-0.0562498767992845,59.80911783882623,Ohm
BGateLine_1_7,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.09000000000000001,0.15600038909181105,-0.05625039799731088,421.2670252984156,Ohm
BGateLine_1_8,0.09000000000000001,0.05299956929290865,-0.05625024697591328,0.08999999999999997,0.17399927976963955,-0.056250934131458555,1033.8416318072182,Ohm
BGateLine_2_3,0.09000000000000001,0.07099988231319623,-0.056249953865977434,0.08999999999999996,0.01700101260402422,-0.056250408864101174,46.64830615453848,Ohm
BGateLine_2_4,0.09000000000000001,0.07099988231319623,-0.056249953865977434,0.09000000000000002,0.0350001983843831,-0.05625020269622892,21.81693744609782,Ohm
BGateLine_2_5,0.09000000000000001,0.07099988231319623,-0.056249953865977434,0.09000000000000008,0.1919997911705639,-0.05625059246160855,288.9595474333788,Ohm
BGateLine_2_6,0.09000000000000001,0.07099988231319623,-0.056249953865977434,0.08999999999999997,0.13800063575616986,-0.0562498767992845,6.036886204221975,Ohm
BGateLine_2_7,0.09000000000000001,0.07099988231319623,-0.056249953865977434,0.09000000000000001,0.15600038909181105,-0.05625039799731088,60.36783452984389,Ohm
BGateLine_2_8,0.09000000000000001,0.07099988231319623,-0.056249953865977434,0.08999999999999997,0.17399927976963955,-0.056250934131458555,163.44698241557882,Ohm
BGateLine_3_4,0.08999999999999996,0.01700101260402422,-0.056250408864101174,0.09000000000000002,0.0350001983843831,-0.05625020269622892,1.1534574676129175,Ohm
BGateLine_3_5,0.08999999999999996,0.01700101260402422,-0.056250408864101174,0.09000000000000008,0.1919997911705639,-0.05625059246160855,6093.87137020713,Ohm
BGateLine_3_6,0.08999999999999996,0.01700101260402422,-0.056250408864101174,0.08999999999999997,0.13800063575616986,-0.0562498767992845,242.7887665013046,Ohm
BGateLine_3_7,0.08999999999999996,0.01700101260402422,-0.056250408864101174,0.09000000000000001,0.15600038909181105,-0.05625039799731088,1502.278601745875,Ohm
BGateLine_3_8,0.08999999999999996,0.01700101260402422,-0.056250408864101174,0.08999999999999997,0.17399927976963955,-0.056250934131458555,3580.242238873212,Ohm
BGateLine_4_5,0.09000000000000002,0.0350001983843831,-0.05625020269622892,0.09000000000000008,0.1919997911705639,-0.05625059246160855,4064.472376907556,Ohm
BGateLine_4_6,0.09000000000000002,0.0350001983843831,-0.05625020269622892,0.08999999999999997,0.13800063575616986,-0.0562498767992845,156.03179432598236,Ohm
BGateLine_4_7,0.09000000000000002,0.0350001983843831,-0.05625020269622892,0.09000000000000001,0.15600038909181105,-0.05625039799731088,994.034028501419,Ohm
BGateLine_4_8,0.09000000000000002,0.0350001983843831,-0.05625020269622892,0.08999999999999997,0.17399927976963955,-0.056250934131458555,2383.8190270629293,Ohm
BGateLine_5_6,0.09000000000000008,0.1919997911705639,-0.05625059246160855,0.08999999999999997,0.13800063575616986,-0.0562498767992845,54.89897047072625,Ohm
BGateLine_5_7,0.09000000000000008,0.1919997911705639,-0.05625059246160855,0.09000000000000001,0.15600038909181105,-0.05625039799731088,22.96372013891662,Ohm
BGateLine_5_8,0.09000000000000008,0.1919997911705639,-0.05625059246160855,0.08999999999999997,0.17399927976963955,-0.056250934131458555,1.170039703941039,Ohm
BGateLine_6_7,0.08999999999999997,0.13800063575616986,-0.0562498767992845,0.09000000000000001,0.15600038909181105,-0.05625039799731088,1.1736211678574089,Ohm
BGateLine_6_8,0.08999999999999997,0.13800063575616986,-0.0562498767992845,0.08999999999999997,0.17399927976963955,-0.056250934131458555,22.431110520028223,Ohm
BGateLine_7_8,0.09000000000000001,0.15600038909181105,-0.05625039799731088,0.08999999999999997,0.17399927976963955,-0.056250934131458555,1.213338063962661,Ohm
